filename,station,event_id,magnitude,mag_band,t_start,t_origin,status
small_KO.KOZT_626664991.npz,KO.KOZT,626664991,1.7,M1.5-2.0,2023-02-12T03:43:43.500000Z,2023-02-12T03:44:13.500000Z,ok
small_KO.KMRS_626664991.npz,KO.KMRS,626664991,1.7,M1.5-2.0,2023-02-12T03:43:43.500000Z,2023-02-12T03:44:13.500000Z,ok
small_KO.KOZT_626667995.npz,KO.KOZT,626667995,1.9,M1.5-2.0,2023-02-17T12:46:43.700000Z,2023-02-17T12:47:13.700000Z,ok
small_KO.KMRS_626667995.npz,KO.KMRS,626667995,1.9,M1.5-2.0,2023-02-17T12:46:43.700000Z,2023-02-17T12:47:13.700000Z,ok
small_KO.KOZT_626672764.npz,KO.KOZT,626672764,1.6,M1.5-2.0,2023-02-26T02:18:16.800000Z,2023-02-26T02:18:46.800000Z,ok
small_KO.KMRS_626672764.npz,KO.KMRS,626672764,1.6,M1.5-2.0,2023-02-26T02:18:16.800000Z,2023-02-26T02:18:46.800000Z,ok
small_KO.KOZT_642694166.npz,KO.KOZT,642694166,1.8,M1.5-2.0,2023-02-23T00:13:26.000000Z,2023-02-23T00:13:56.000000Z,ok
small_KO.KMRS_642694166.npz,KO.KMRS,642694166,1.8,M1.5-2.0,2023-02-23T00:13:26.000000Z,2023-02-23T00:13:56.000000Z,ok
small_KO.KOZT_626756176.npz,KO.KOZT,626756176,2.0,M1.5-2.0,2023-03-08T12:14:28.400000Z,2023-03-08T12:14:58.400000Z,ok
small_KO.KMRS_626756176.npz,KO.KMRS,626756176,2.0,M1.5-2.0,2023-03-08T12:14:28.400000Z,2023-03-08T12:14:58.400000Z,ok
small_KO.KOZT_626758398.npz,KO.KOZT,626758398,1.7,M1.5-2.0,2023-03-14T09:13:00.300000Z,2023-03-14T09:13:30.300000Z,ok
small_KO.KMRS_626758398.npz,KO.KMRS,626758398,1.7,M1.5-2.0,2023-03-14T09:13:00.300000Z,2023-03-14T09:13:30.300000Z,ok
small_KO.KOZT_626756140.npz,KO.KOZT,626756140,1.8,M1.5-2.0,2023-03-08T09:14:55.900000Z,2023-03-08T09:15:25.900000Z,ok
small_KO.KMRS_626756140.npz,KO.KMRS,626756140,1.8,M1.5-2.0,2023-03-08T09:14:55.900000Z,2023-03-08T09:15:25.900000Z,fail: Gap fraction 0.05 > 0.05
small_KO.KOZT_626671825.npz,KO.KOZT,626671825,1.9,M1.5-2.0,2023-02-24T11:16:11.100000Z,2023-02-24T11:16:41.100000Z,ok
small_KO.KMRS_626671825.npz,KO.KMRS,626671825,1.9,M1.5-2.0,2023-02-24T11:16:11.100000Z,2023-02-24T11:16:41.100000Z,ok
small_KO.KOZT_626760912.npz,KO.KOZT,626760912,1.6,M1.5-2.0,2023-03-21T10:49:02.400000Z,2023-03-21T10:49:32.400000Z,ok
small_KO.KMRS_626760912.npz,KO.KMRS,626760912,1.6,M1.5-2.0,2023-03-21T10:49:02.400000Z,2023-03-21T10:49:32.400000Z,fail: Gap fraction 0.94 > 0.05
small_KO.KOZT_642870310.npz,KO.KOZT,642870310,1.6,M1.5-2.0,2023-03-02T08:55:26.200000Z,2023-03-02T08:55:56.200000Z,ok
small_KO.KMRS_642870310.npz,KO.KMRS,642870310,1.6,M1.5-2.0,2023-03-02T08:55:26.200000Z,2023-03-02T08:55:56.200000Z,ok
small_KO.KOZT_643658797.npz,KO.KOZT,643658797,1.6,M1.5-2.0,2023-08-01T06:21:58.600000Z,2023-08-01T06:22:28.600000Z,ok
small_KO.KMRS_643658797.npz,KO.KMRS,643658797,1.6,M1.5-2.0,2023-08-01T06:21:58.600000Z,2023-08-01T06:22:28.600000Z,ok
small_KO.KOZT_636306752.npz,KO.KOZT,636306752,1.7,M1.5-2.0,2023-04-19T13:06:37.400000Z,2023-04-19T13:07:07.400000Z,ok
small_KO.KMRS_636306752.npz,KO.KMRS,636306752,1.7,M1.5-2.0,2023-04-19T13:06:37.400000Z,2023-04-19T13:07:07.400000Z,ok
small_KO.KOZT_636320288.npz,KO.KOZT,636320288,1.9,M1.5-2.0,2023-07-05T23:35:41.600000Z,2023-07-05T23:36:11.600000Z,ok
small_KO.KMRS_636320288.npz,KO.KMRS,636320288,1.9,M1.5-2.0,2023-07-05T23:35:41.600000Z,2023-07-05T23:36:11.600000Z,ok
small_KO.KOZT_626666603.npz,KO.KOZT,626666603,2.0,M1.5-2.0,2023-02-14T22:05:20.000000Z,2023-02-14T22:05:50.000000Z,ok
small_KO.KMRS_626666603.npz,KO.KMRS,626666603,2.0,M1.5-2.0,2023-02-14T22:05:20.000000Z,2023-02-14T22:05:50.000000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_626759500.npz,KO.KOZT,626759500,1.6,M1.5-2.0,2023-03-17T07:41:19.200000Z,2023-03-17T07:41:49.200000Z,ok
small_KO.KMRS_626759500.npz,KO.KMRS,626759500,1.6,M1.5-2.0,2023-03-17T07:41:19.200000Z,2023-03-17T07:41:49.200000Z,ok
small_KO.KOZT_626667274.npz,KO.KOZT,626667274,1.6,M1.5-2.0,2023-02-16T06:51:20.400000Z,2023-02-16T06:51:50.400000Z,ok
small_KO.KMRS_626667274.npz,KO.KMRS,626667274,1.6,M1.5-2.0,2023-02-16T06:51:20.400000Z,2023-02-16T06:51:50.400000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_636302655.npz,KO.KOZT,636302655,1.7,M1.5-2.0,2023-04-01T05:02:13.600000Z,2023-04-01T05:02:43.600000Z,ok
